Longitude,Latitude,SourceID,January,February,March,April,May,June,July,August,September,October,November,December
-80.694704,33.454538,38IR009GG07,0,0,0.495,2.125,3.012,3.245,3.578,4.895,4.475,1.277,0,0
-80.74272,33.449304,38IR009GG08,0,2.193,4.571,11.846,18.204,17.352,16.332,6.742,10.357,8.609,3.376,0.346
-80.753755,33.458604,38IR009GG10,0,0,1.686,3.178,12.689,7.481,6.507,3.949,1.624,0.485,0,0
-80.729578,33.439097,38IR009GG11,0,1.763,2.167,4.467,12.545,10.926,9.713,6.302,4.322,0.588,0,0
-80.699969,33.442607,38IR009GG12,0,0,0,0.975,5.904,4.299,4.222,3.075,3.844,1.794,0,0
-80.668217,33.460886,38IR009GG13,0,0,0,0,3.451,7.826,7.393,5.822,2.614,0,0,0
-80.662722,33.445753,38IR009GG14,0,0.842,2.025,4.978,7.192,6.63,5.733,3.9,4.934,3.327,1.276,0.002
-80.751484,33.490788,38IR009GG17,0.854,5.088,11.025,16.325,25.657,16.049,14.763,7.275,15.502,9.777,3.634,0
-80.772216,33.475215,38IR009GG19,0,0.281,0.741,2.482,5.11,4.755,2.841,1.856,2.99,1.744,0.832,0
-80.668927,33.431654,38IR009GG22,0.578,1.147,2.492,5.171,8.188,9.352,8.975,4.694,6.122,8.698,6.164,6.194
-80.73805,33.439221,38IR009GG23,0,0.305,0.894,3.432,7.802,7.427,6.183,4.854,5.396,3.706,1.02,0
-80.747162,33.455157,38IR009GG26,0,0.232,0.44,1.852,3.832,3.456,3.981,1.685,1.641,0.687,0.199,0.845
-80.743447,33.460495,38IR009GG27,0,0.435,1.07,3.081,5.826,3.247,5.715,3.102,4.305,3.064,0.996,0
-80.747785,33.444365,38IR009GG28,0,0.253,0.247,0.604,1.581,1.294,0.958,0.465,0.72,0.339,0.168,0
-80.748134,33.480404,38IR009GG29,0,0,1.4,2.266,2.9,2.599,0,0.064,1.606,0,0,0
-80.696044,33.428412,38IR009GG30,0,0.647,1.829,2.77,7.233,7.311,4.72,2.95,5.824,2.523,0.927,1.313
-80.60287,33.474162,38IR009GG31,0,0,0,0,0.986,0.697,0.477,0.186,0.259,1.023,0.62,0
-80.610426,33.479689,38IR009GG32,0,0,0,0.125,1.127,1.775,1.297,0.801,0.151,0,0,0
-80.598004,33.483338,38IR009GG33,0,0.003,0.081,0.275,2.186,3.168,0.255,0.156,0.068,0,0,0.169
-80.607381,33.473719,38IR009GG34,0,0.041,0,1.143,7.611,8.989,7.885,4.903,4.495,1.827,0.884,0.98
-80.706625,33.423681,38IR009GG35,0,0.389,1.838,3.032,8.556,8.321,6.229,3.479,4.364,2.066,0.811,0.346
-80.724444,33.459722,38IR009GG36,0,0.106,1.463,3.809,9.17,5.324,5.757,4.049,5.38,3.16,0.097,0
-80.72055,33.43888,38IR009GG38,0,0,0,0,0,0,2.176,3.995,1.885,0.931,0.375,0.104
-80.7125,33.43972,38IR009GG39,0,0,0,0,0,0,0.742,2.913,5.017,3.159,1.728,0.228
-80.598813,33.54868,38IR011GG01,0,0,0,0,0,0,0,4.032,0,0,0,0
-80.999167,33.476389,38IR019GG01,0,0,0,0,0,0,0,0,0,0,0,0
-81.010728,33.469983,38IR019GG03,0,0,0,0,0.712,1.11,0,0,0,0,0,0
-81.010565,33.471302,38IR019GG04,0,0,0,0,3.14,5.421,3.887,0,0,0,0,0
-80.99888,33.476596,38IR019GG05,0,0,0,0,1.865,2.461,0,0,0,0,0,0
-80.995674,33.434468,38IR019GG07,0,0,0,0,10.286,10.745,0,0,0,0,0,0
-80.99782,33.469934,38IR019GG08,0,0,0,0,7.123,6.904,0,0,0,0,0,0
-80.998979,33.466175,38IR019GG09,0,0,0,0,7.426,8.125,0,0,0,0,0,0
-81.015158,33.465369,38IR019GG10,0,0,0,0,6.624,7.135,0,0,0,0,0,0
-80.993314,33.475787,38IR019GG11,0,0,0,0,9.336,11.872,3.162,0,0,0,0,0
-80.998914,33.476574,38IR019GG12,0,0,0,0,7.124,7.261,0,0,0,0,0,0
-81.010695,33.471061,38IR019GG13,0,0,0,0,7.126,7.975,0,0,0,0,0,0
-80.99385,33.466139,38IR019GG14,0,0,0,0,0,2.168,3.126,0,0,0,0,0
-81.194215,33.443647,38IR020GG01,0,0,0,1,5,10,12,6,0,0,0,0
-80.358156,33.40349,38IR024GG01,0,0,0,0.564,0.2,2.228,0.11,0,0,0,0,0
-80.355537,33.405993,38IR024GG02,0,0,0.002,0.002,0.003,0.005,0.002,0.002,0.003,0,0,0
-80.353349,33.405729,38IR024GG03,0,0,0,0,0,0,0,0,0,0,0,0
-81.256857,33.515812,38IR026GG04,0,0,0,0,5.6,8.4,5.6,2.8,0,0,0,0
-81.024655,33.489319,38IR034GG01,0,0,0,0,0,0,0,0,0,0,0,0
-81.024899,33.489388,38IR034GG02,0,0,0,0,9.526,13.872,0,0,0,0,0,0
-80.6299,33.4698,38IR036GG03,0,0,0,0,7.1,12.7,3.9,2.4,0,0,0,0
-80.5889,33.4777,38IR036GG04,0,0,0,0,6.2,8.4,1.7,0,0,0,0,0
-80.5824,33.4843,38IR036GG05,0,0,0,0,2.5,3.4,0.7,0,0,0,0,0
-80.6277,33.4719,38IR036GG06,0,0,0,0,6.1,9.5,1.7,0,0,0,0,0
-80.6087,33.4574,38IR036GG07,0,0,0,0,4.8,10.7,6.3,4.7,0,0,0,0
-80.6429,33.436,38IR036GG09,0,0,0,0,5.2,15.7,5.2,0,0,0,0,0
-80.6459,33.4386,38IR036GG10,0,0,0,0,2.2,6.5,2.2,0,0,0,0,0
-80.6095,33.4599,38IR036GG11,0,0,0,0,0.7,1.2,1.9,2.4,0,0,0,0
-80.6337,33.4242,38IR036GG12,0,0,0,0,0,0,0,0,0,0,0,0
-80.602,33.4549,38IR036GG13,0,0,0,0,2.5,3.5,0.5,0,0,0,0,0
-81.058767,33.443461,38IR038GG02,0,0,0,0,10.8,15.12,5.4,0,0,0,0,0
-81.055494,33.439767,38IR038GG03,0,0,0,0,1.62,1.08,1.08,0,0,0,0,0
-81.059128,33.451628,38IR038GG04,0,0,0,0,7.488,4.68,1.872,0,0,0,0,0
-81.049269,33.445708,38IR038GG05,0,0,0,0,6.48,6.912,3.024,0,0,0,0,0
-81.049331,33.436103,38IR038GG06,0,0,0,0,6.48,11.88,6.48,0,0,0,0,0
-81.054383,33.448206,38IR038GG07,0,0,0,0,7.2,4.32,2.304,0,0,0,0,0
-81.058797,33.444314,38IR038GG08,0,0,0,0,0,0,0,0,0,0,0,0
-81.13285,33.422373,38IR039GG02,0,0.049,2.26,4.47,1.43,5.24,3.97,4.19,2.73,1.59,0,0
-81.109494,33.418586,38IR039GG04,0,1.34,2.55,4.23,1.77,4.58,4.76,4.35,2.24,0.71,0,0
-81.103123,33.453297,38IR039GG05,0,0.225,2.52,1.41,1.92,4,4.52,4.2,2.52,1.35,0,0
-81.107242,33.427131,38IR039GG09,0,0.94,2.51,2.43,1.67,2.87,3,2.72,1.2,0,0,0
-81.13259,33.423341,38IR039GG12,0,0,0.281,0.384,0.186,2.33,0.59,1.12,0.62,0,0,0
-80.806885,33.454553,38IR040GG01,0,0,1.05,0.45,1.8,4.2,3.45,2.1,0,0.6,1.65,0.15
-80.815278,33.451389,38IR040GG03,1.3,1.51,1.04,0.88,0.92,0.95,1.15,1.18,1.02,0.97,0.93,0.82
-80.812989,33.413568,38IR040GG06,2.39,0,0,0,0,0,6.36,9.01,0,19.9,0,11.66
-80.816667,33.408333,38IR040GG08,7.25,10.03,6.63,5.78,6.15,7.4,9.12,8.95,6.1,3.87,6.07,5.87
-80.821049,33.459829,38IR040GG09,0.01,0.05,0.35,0.01,0.01,2.06,1.38,2.15,0.6,0.59,1.14,0.01
-80.815952,33.448999,38IR040GG10,0.03,0.01,0.03,0.03,0.05,0.04,0.09,0.04,0.02,0.07,0.08,0.01
-80.792293,33.430772,38IR040GG17,35.41,0,0,0,0,0,0,0,0,0,7.63,35.79
-80.804871,33.453594,38IR040GG18,0,0,0,0,0,0,0,0,0,0,0,0
-81.176587,33.439304,38IR041GG01,0,0,0,0,0.5,2,2,0.5,0,0,0,0
-81.164554,33.429662,38IR041GG02,0,0,0,0,1,1.5,2,0,0,0,0,0
-81.163623,33.444372,38IR041GG03,0,0,0,0,1,2,2,0,0,0,0,0
-80.558333,33.451509,38IR043GG01,0,0,0,1,2.2,2.9,2.8,3.2,2.5,1.1,0,0
-80.556728,33.458534,38IR043GG02,0,0,0,1.1,2.3,3.1,3,2.8,2,1,0,0
-80.536751,33.42218,38IR043GG03,0,0,0,1,2.2,3.1,3,3.1,2.2,0,0,0
-80.55191,33.45016,38IR043GG04,0,0,0,0,1.1,3,3.1,2.8,1,0,0,0
-80.534694,33.424501,38IR043GG05,0,0,0,0,2.3,3,3.1,3,0,0,0,0
-80.537205,33.398608,38IR043GG06,0,0,0,1.4,2.6,3.4,3.6,3.4,2,1,0,0
-80.690854,33.320234,38IR048GG01,0,0,0,0,1,2,2,1,0,0,0,0
-80.695516,33.308163,38IR048GG02,0,0,0,0,2,4,4,2,2,0,0,0
-80.689682,33.319158,38IR048GG03,0,0,0,0,1,2,2,2,2,0,0,0
-80.693372,33.315852,38IR048GG04,0,0,0,0,2,3,3,2,2,1,0,0
-80.683615,33.321662,38IR048GG05,0,0,0,0,2,2,2,2,0,0,0,0
-80.690188,33.296825,38IR048GG06,0,0,0,0,1,2,2,2,1,0,0,0
-80.688117,33.296881,38IR048GG07,0,0,0,1,3,3,3,3,2,0,0,0
-80.682677,33.318663,38IR048GG08,0,0,0,1,2,2,2,2,1,0,0,0
-80.680332,33.31087,38IR048GG09,0,0,0,0,1,3,3,3,2,0,0,0
-80.681213,33.314187,38IR048GG10,0,0,0,1,2,3,2,2,1,0,0,0
-80.681148,33.314111,38IR048GG11,0,0,0,0,1,2,2,2,0,0,0,0
-80.705391,33.291797,38IR048GG12,0,0,0,0,1,2,2,2,2,0,0,0
-80.69356,33.47272,38IR063GG02,0,0,0,0,1.96,2.05,2.41,2.12,1.86,0,0,0
-81.185298,33.451028,38IR067GG01,0,0,0,0,0,0,0,0,0,0,0,0
-81.1495,33.430619,38IR068GG01,0.48,0.28,0.43,0.55,1.35,3.12,3.6,3.11,0.61,1.5,0.74,0.52
-81.150203,33.432697,38IR068GG02,0.04,0.02,0.04,0.05,0.12,0.27,0.31,0.27,0.05,0.13,0.06,0.04
-80.3801,33.350067,38IR069GG01,0,0,0,0,0,0,4,6,2,0,0,0
-80.256044,33.388246,38IR070GG01,0,0,0,3,4,3,3,6,6,5,0,0
-80.252501,33.396402,38IR070GG02,0,0,0,3,4,3,3,6,6,5,0,0
-80.250646,33.406699,38IR070GG03,0,0,0,2,5,6,5,6,6,4,0,0
-81.05699,33.600244,38IR071GG01,0,0,0,0.6,2,4.2,5.5,8,4,0,0,0
-81.052296,33.597902,38IR071GG02,0,0,0,0.6,2,4,5.5,6.7,4,0,0,0
-81.175701,33.603485,38IR071GG03,0,0,0,0.4,1.8,3,4,6,2.5,0,0,0
-81.157842,33.601896,38IR071GG04,0,0,0,0.9,2.2,5,8,10,4,0,0,0
-81.058612,33.596094,38IR071GG05,0,0,0,0.4,3,0.4,5,6.2,4.6,0,0,0
-81.086369,33.629582,38IR072GG01,0,0,0,0,4.5,8.9,6.7,4.5,0,0,0,0
-81.09714,33.630825,38IR072GG02,0,0,0,0,7.2,14.5,12.7,7.2,0,0,0,0
-81.165484,33.604099,38IR072GG03,0,0,0,0,1,3.9,1.9,1,0,0,0,0
-81.21374,33.58619,38IR072GG04,0,0,1.4,2.8,9.1,10.5,9.1,4.5,0,0,0,0
-81.20917,33.53924,38IR072GG05,0,0,0,7,21,14,7,7,0,0,0,0
-81.236908,33.592702,38IR072GG06,0,0,1.7,3.4,10,6.7,3.4,1.7,0,0,0,0
-80.700026,33.500948,38IR073GG01,0,0,0,0,0,0,2.4,0,0,0,0,0
-80.702867,33.515838,38IR073GG02,0,0,0,0,2.5,3.2,0,0,0,0,0,0
-80.706144,33.512888,38IR073GG03,0,0,0,0,0,2.4,0,0,0,0,0,0
-80.412949,33.390886,38IR074GG01,0,0.01,0.04,0.006,17.46,10.1,6.3,1.5,2.1,5.2,0.11,0
-81.249112,33.523107,38IR075GG01,0,0,3.5,7,28,28,14,7,7,0,0,0
-81.260081,33.487027,38IR078GG01,0.26,0.08,0.08,0.4,0.96,3.08,3.81,2.15,1.58,1.92,0.97,0.42
-81.16668,33.43307,38IR079GG01,0,0,1.6,2.4,2.3,3.6,5.6,7.1,0,0,0,0
-81.14148,33.46583,38IR079GG02,0,0,0,6.2,8,10.1,14,15.3,6.1,3.2,0,0
-81.12448,33.42155,38IR079GG03,0,0,1.2,2.6,4.6,9.3,9.6,10.1,5.3,2,0,0
-81.0815,33.46391,38IR079GG04,0,0,1.7,1.9,2.3,3.4,4,3.6,0,0,0,0
-81.09923,33.46004,38IR079GG05,0,0,2,2.8,3.6,6,9.1,6.3,3.1,1.5,0,0
-81.09864,33.45015,38IR079GG06,0,0,0,0,7.3,7.6,5.1,4.3,2.4,0,0,0
-81.10247,33.46397,38IR079GG07,0,0,1.6,1.9,2.4,4,5.2,6,5.1,0,0,0
-81.09506,33.47294,38IR079GG08,0,0,0,0,5,8,10.7,12,7.3,4,0,0
-81.09303,33.49028,38IR079GG09,0,0,1.5,2.1,3.6,5.2,7.1,5.7,2,0,0,0
-81.09098,33.48901,38IR079GG10,0,0,2.4,2.7,6,8,10.1,8,6.1,4,0,0
-81.09267,33.50305,38IR079GG11,0,0,1.1,2.1,3,4,4.9,7,9.1,6.1,0,0
-81.0741,33.50156,38IR079GG12,0,0,0,0,0,6,6.9,8.4,5.1,2,0,0
-81.1338,33.48396,38IR079GG13,0,0,0,0,4.1,6.5,8.7,9,4.3,2.2,0,0
-81.13073,33.52653,38IR079GG14,0,0,1,1.2,2.5,4.6,6.5,7,3.1,1.8,0,0
-81.12598,33.5093,38IR079GG15,0,0,0,0,8,10,12,11.7,4,1.1,0,0
-81.15685,33.43536,38IR079GG16,0,0,0,0,0,0,0,0,0,0,0,0
-81.10992,33.46445,38IR079GG17,0,0,0,2.4,3.5,5.6,7,8.4,5,2,0,0
-81.14188,33.46606,38IR079GG18,0,0,1.6,2.5,5.6,7.7,12,0,0,0,0,0
-81.13266,33.47818,38IR079GG19,0,0,0,0,0,6,8.3,10,6.3,0,0,0
-81.1222,33.4237,38IR079GG20,0,0,1.5,2.6,3.4,5.1,7,0,0,0,0,0
-80.9624,33.4592,38IR083GG01,0,0,0,0,0,3.264,4.992,0,0,0,0,0
-80.512778,33.385556,38IR084GG01,0,0,0,0,4.2,9.6,4.2,0,0,0,0,0
-80.518056,33.403333,38IR084GG02,0,0,0,3.2,1,2.6,2,3,0,0,0,0
-80.479167,33.391667,38IR084GG03,0,0,0,0,2.6,3.6,3.5,0,0,0,0,0
-80.483682,33.40028,38IR084GG04,0,0,0,0,4.6,7.6,4.2,0,0,0,0,0
-80.50951,33.39894,38IR084GG08,0,0,0,0,0,3,3,0,0,0,0,0
-80.4946,33.39522,38IR084GG09,0,0,0,0,2,3.5,2.4,0,0,0,0,0
-80.523174,33.417415,38IR084GG10,0,0,0,0,2.4,3,2.1,0,0,0,0,0
-80.535613,33.480472,38IR085GG02,0,0,0,0,2.304,1.98,3.132,3.024,0,0,0,0
-80.520194,33.480005,38IR085GG03,0,0,0,0,1.2648,1.5,1.6,0.75,0,0,0,0
-80.51,33.434,38IR086GG01,0,0,0,0,4,5,4,0,0,0,0,0
-80.509062,33.430874,38IR086GG02,0,0,0,0,6,6,4.5,0,0,0,0,0
-80.520818,33.436228,38IR086GG03,0,0,0,0,4.5,7.5,4.5,0,0,0,0,0
-80.515269,33.437544,38IR086GG05,0,0,0,0,4,4,4,0,0,0,0,0
-81.157388,33.492763,38IR088GG01,0,0,0,0,5,7.5,7.5,5,2.5,2,0,0
-81.175899,33.485938,38IR088GG02,0,0,2,5,10,10,10,2.5,2.5,0,0,0
-80.760685,33.459441,38IR089GG01,0,0,0,3.61,2.96,3.88,3.57,4.1,0,0,0,0
-80.768874,33.456812,38IR089GG02,0,0,0,0,0,0,0,0,0,0,0,0
-80.681435,33.46186,38IR089GG03,0,0,0,0,0,0,0,0,0,0,0,0
-80.673573,33.465912,38IR089GG04,0,0,0,2.75,2.55,3.34,2.8,2.31,0,0,0,0
-80.703138,33.505441,38IR089GG05,0,0,0,1.89,2.25,2.16,1.75,1.06,0,0,0,0
-80.686124,33.493649,38IR089GG06,0,0,0,5.95,6.15,6.31,6.21,5.75,5.62,6.28,0,0
-80.715223,33.534373,38IR089GG08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
-80.715559,33.535819,38IR089GG09,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
-80.716493,33.533626,38IR089GG10,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
-80.689333,33.484377,38IR089GG11,0,0,0,0.02,0.01,0.04,1.2,0.7,0.3,0,0,0
-80.720556,33.529167,38IR089GG12,0,0,0,0,0,0,0,0,0,0,0,0
-80.73954,33.515431,38IR089GG13,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
-81.069094,33.478084,38IR090GG01,0,0,0,0,0,3,3,0,0,0,0,0
-80.865284,33.593373,38IR091GG02,0,0,1,1,1,1,2,2,1,0,0,0
-80.862431,33.583229,38IR091GG03,0,1,2,2,3,3,3,4,2,0,0,0
-80.613652,33.492689,38IR092GG01,0,0,0,0,0.5,1,1,1.14,0.05,0,0,0
-80.614122,33.486048,38IR092GG02,0,0,0,0,0.32,1,1,0.6,0.05,0,0,0
-80.588768,33.466512,38IR092GG04,0,0,0,2,4.66,8.5,15,9.37,0,0,0,0
-80.569983,33.480107,38IR092GG05,0,0,0,7,9,12,9.31,1,0,0,0,0
-80.564039,33.478011,38IR092GG06,0,0,0,0,1.19,2,3,4,0,0,0,0
-80.529847,33.471445,38IR092GG07,0,0,0,0.8,3,6,8,5.8,4.86,0,0,0
-80.611077,33.488662,38IR092GG08,0,0,0,0,0.8,5,7,8,4.53,0,0,0
-80.539403,33.458455,38IR093GG03,0,0,0,0,4.5,11.7,16.3,21.8,14.1,0,0,0
-80.593602,33.44606,38IR093GG04,0,0.7,1.1,1.7,1.8,1.3,4.2,2.7,1.4,0,0,0
-80.559387,33.472545,38IR093GG05,0,0,0,0,0,0,0,0,0,0,0,0
-80.538073,33.417262,38IR093GG10,0,0,0,0,0,0,0,0,0,0,0,0
-80.592786,33.45385,38IR093GG12,0,0,1.6,4.4,5.2,6.8,7.1,0,0,0,0,0
-80.543775,33.417981,38IR093GG13,0,0,0,3.6,3.9,8.4,10.2,6.3,0,0,0,0
-80.591997,33.452317,38IR093GG14,0,0,2.7,7.6,8.3,11.4,10.6,0,0,0,0,0
-80.599044,33.444622,38IR093GG15,0,0,1.4,2.2,4.9,6.8,7.7,6.8,5.8,0,0,0
-80.523008,33.493911,38IR093GG16,0,0,1.8,3.9,6.3,6.6,7.9,8.8,4.2,0,0,0
-80.557384,33.508678,38IR093GG17,0,0,0,2.4,2.8,6.4,9.3,6.2,0,0,0,0
-80.548227,33.539492,38IR093GG18,0,0,0,1.6,1.3,5.2,6.8,2.2,0,0,0,0
-80.566774,33.55822,38IR093GG19,0,0,0,0.8,3.7,4.9,6.2,6.8,5.3,4.2,0,0
-80.5756,33.5568,38IR093GG20,0,1.8,3.7,9.4,8.6,10.3,0,0,3.1,6.2,1.8,0
-80.5406,33.4376,38IR093GG21,0,0,2.9,5.8,12.2,10.4,11.7,12.8,7.2,0,0,0
-80.579881,33.547667,38IR093GG22,0,0,1.9,5.7,8.3,10.4,9.7,7.2,3.4,0,0,0
-80.498638,33.378825,38IR094GG02,0,0,0,4.4,1.7,2.2,0.7,0.03,4.1,0.004,0,0
-80.694337,33.233296,38IR095GG01,0,0,0,1.6,0,8,4,0,0,1.6,0,0
-80.697936,33.231249,38IR095GG02,0.1,0.1,0.1,0.2,0.2,0.25,0.3,0.3,0.25,0.2,0.1,0.1
-80.698108,33.232375,38IR095GG03,0.1,0.1,0.1,0.2,0.2,0.25,0.3,0.3,0.25,0.2,0.1,0.1
-80.69819,33.232881,38IR095GG04,0.1,0.1,0.1,0.2,0.2,0.25,0.3,0.3,0.25,0.2,0.1,0.1
-80.783968,33.429232,38IR096GG01,0,0,0,2,0,0,3,2,0,0,0,0
-80.778695,33.415389,38IR096GG02,0,0,0,3,0,0,4,3,0,0,0,0
-80.595175,33.310622,38IR098GG01,0,0,0,0,0.83,0.65,0.85,0.69,0,0,0,0
-80.589167,33.331389,38IR098GG02,0,0,0,0,0.242,0.371,0.462,0.118,0,0,0,0
-81.277,33.5641,38IR099GG02,0,0,0,0,0.6,1,4.1,2,1,0,0,0
-81.2612,33.5732,38IR099GG03,0,0,0,0,1.3,2.1,8.4,4.2,4.2,0,0,0
-81.0711,33.4072,38IR100GG01,0,0,0,0,0.762,201.68,35.22,0.864,0,0,0,0
-81.0403,33.4156,38IR100GG02,1,0,0,0,0.1728,136.08,0,0,0,0,0,0
-81.0545,33.4166,38IR100GG03,0,0,0,0,212.4,0.10444,0.018,0,0,0,0,0
-80.685822,33.246761,38IR101GG01,0,0,0,0,3.8,14.2,11.4,2.8,0,0,0,0
-80.727222,33.285833,38IR102GG01,0,0,0,0,0,0,0,0,0,0,0,0
-80.712265,33.29701,38IR102GG02,0,0,0,0,0,0.45,0.45,0.576,0,0,0,0
-80.713056,33.300278,38IR102GG03,0,0,0,0,0,0,0,0,0,0,0,0
-80.718762,33.298782,38IR102GG04,0,0,0,0,0,0,0.5,0.5,0,0,0,0
-80.730484,33.301334,38IR102GG05,0,0,0,0,0,0.5,0.7,0.5,0,0,0,0
-80.540197,33.452839,38IR103GG01,0,0,0,0,12.2193,6.10965,8.1462,3.25848,0,0,0,0
-80.555825,33.437725,38IR103GG02,0,0,0,0,4.0731,2.03655,3.39425,0,0,0,0,0
-80.568456,33.434983,38IR103GG03,0,0,0,0,6.7885,4.0731,5.4308,1.22193,0,0,0,0
-80.586481,33.433239,38IR103GG04,0,0,0,0,4.0731,2.03655,3.39425,0,0,0,0,0
-80.553951,33.539206,38IR104GG01,0,0,0,0,2.655,0,2.059,1.364,0,0,0,0
-81.022,33.431,38IR105GG01,0,0,0,0,0.025,0.3,5,7,7,5,2,0
-81.011,33.378,38IR106GG01,0,0,0,0.02,4,7,8,8,7,6,1,0
-81.297607,33.488915,38IR107GG01,0,0,0,4,5,7,10,10,12,8,0,0
-81.114,33.474,38IR109GG01,0,0,0,20,20,34,34,20,20,0,0,0
-80.784513,33.347584,38IR110GG01,0,0,0,0,5.8,14,4,4.5,2,0,0,0
-80.787778,33.348333,38IR110GG02,0,0,0,0,1.7,4.6,2.1,3.2,1.3,0,0,0
-80.815278,33.377222,38IR110GG03,0,0,0,6.1,15.2,17.3,14,4.1,1.5,0,0,0
-80.822237,33.383271,38IR110GG04,0,0,0,7.2,19.1,18,7.5,5.1,3,0,0,0
-80.674179,33.37627,38IR111GG01,1,1,1,1,1,2,3,2,1,1,1,1
-80.676845,33.377394,38IR111GG02,1,1,1,1,1,1,1,1,1,1,1,1
-80.678822,33.377892,38IR111GG03,1,1,1,1,1,1,1,1,1,1,1,1
-80.678719,33.377794,38IR111GG04,0,0,0,0,0,1,1,1,0,0,0,0
-80.676443,33.376464,38IR111GG05,0,0,0,0,0,1,1,1,0,0,0,0
-80.767778,33.477778,38IR113GG01,0,0,0,0.61875,0.20625,0,0,0,0,0,0,0
-80.698611,33.48889,38IR113GG02,0,0,0,3.446625,8.616562,1.292485,0.430828,0,0,0,0,0
-80.677242,33.398947,38IR114GG01,0,0,0,4,7,10,11,8,2,0,0,0
-80.671625,33.395347,38IR114GG02,0,0,1,5,6,6,7,2,0,0,0,0
-80.7021,33.4676,38IR115GG01,0,0,0,0,2.5,5,2,2,0,0,0,0
-80.7071,33.4701,38IR115GG02,0,0,0,0,3,9,6,3,0,0,0,0
-80.695754,33.460661,38IR115GG03,0,0,0,0,1.5,2,2,0,0,0,0,0
-80.7621,33.5629,38IR116GG03,0,0,0,0,2,6.5,3,0,0,0,0,0
-80.6847,33.4027,38IR117GG01,0,0,0,0,3,7.5,8,2,0,0,0,0
-80.682,33.3847,38IR118GG01,0,0,0,0,3.5,5.2,3.5,0,0,0,0,0
-80.6634,33.3744,38IR118GG02,0,0,0,0,0,0,1.5,1.8,1.5,0,0,0
-80.6531,33.3732,38IR118GG03,0,0,0,0,2,4,5,2,1,0,0,0
-80.663439,33.372146,38IR118GG04,0,0,0,0,2.5,5.5,1.5,0,0,0,0,0
-80.389632,33.329012,38IR119GG01,0,0,0,0,3,6,7,2,0,0,0,0
-80.446667,33.347778,38IR119GG02,0,0,0,0,3,6,6,3,2,0,0,0
-80.446667,33.347778,38IR119GG03,0,0,0,0,2,6,6,2,1,0,0,0
-80.465,33.34,38IR119GG05,0,0,0,0,2,5,5,4,0,0,0,0
-80.517214,33.453944,38IR121GG01,0,0,0,4,6,6,8,7,4,0,0,0
-80.515113,33.47609,38IR121GG02,0,0,0,3,5,7,12,6,2,0,0,0
-80.515847,33.448877,38IR121GG03,0,0,0,2,2,2,1,1,0,0,0,0
-80.598153,33.490953,38IR122GG01,0,0,0,4,5,6,8,8,4,4,0,0
-80.598153,33.490953,38IR122GG02,0,0,0,1,2,5,7,6,4,1,0,0
-80.569639,33.541016,38IR123GG01,0,0,0,0,1,6,7,3,0,0,0,0
-80.5331,33.4759,38IR124GG02,0,0,0,0,0,0,5.4675,5.4675,1.8225,0,0,0
-80.551667,33.482778,38IR124GG03,0,0,0,0,0,0,1.4175,1.4175,0.945,0,0,0
-80.560556,33.478889,38IR124GG06,0,0,0,0,0,0,2.7,2.025,1.35,0,0,0
-80.552333,33.489705,38IR124GG07,0,0,0,0,0,0,2.025,2.025,1.35,0,0,0
-80.977622,33.414939,38IR125GG01,0,0,0,0,0,0,0,5,3,0,0,0
-80.982319,33.412228,38IR125GG02,0,0,0,0,2,3,4,4,3,0,0,0
-80.988543,33.39967,38IR125GG03,0,0,0,0,5,4,5,2,0,0,0,0
-81.01419,33.42743,38IR126GG01,0,0,0,0,7.5,5,2.5,0,0,0,0,0
-80.742922,33.523868,38IR127GG01,0,0,0,0,15,10,5,0,0,0,0,0
-80.397131,33.424836,38IR128GG01,8,2,9,11,6,7,9,8,9,10,12,11
-81.0591,33.3917,38IR130GG01,0,0,0,13.5,17,19,15.7,11.4,8.9,4.1,0.9,0.2
-80.943945,33.418631,38IR130GG02,0,0,0,0.4,6.8,11.4,9.1,8.6,7.4,1.9,1.1,0.7
-81.038611,33.65,38IR132GG01,0,0,0,0,0,1.146,17.613,3.647,1.949,0,0,0
-81.034601,33.649538,38IR132GG02,0,0,0,0,0,4.632,88.589,22.575,0.579,0,0,0
-80.75521,33.532888,38IR133GG01,0,0,1,3.2,11,15.3,8.2,0,3.4,3.8,1.4,0
-80.778113,33.499424,38IR133GG02,0,0,7.8,13.6,19.4,8.8,4.7,7.7,9.4,3.6,0,0
-80.709461,33.53346,38IR133GG03,0,1.3,2.1,3.4,2.9,1.8,0,1,3.4,2.3,1.7,0
-80.711944,33.362125,38IR134GG01,0,0,0,0,0,1.4,1.4,0,0,0,0,0
-80.713889,33.364258,38IR134GG02,0,0,0,0,0,1.8,1.6,0,0,0,0,0
-80.711944,33.363333,38IR134GG03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
-80.711667,33.363333,38IR134GG04,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2
